Committee,Committee Type,Payee,Purpose of Expenditure,Description,Payment Method,Payment Date,Amount,File to State,Period Start,Period End,Election Year,Status,Data Source,Refiled Electronically,Street Address,City,State
New London Republican Town Committee,Party Committee,POSTMASTER,Misc *(Miscellaneous expenditure for which no specific code exists),paid post office box rent #297,Check,4/1/2012,46,7/4/2012,4/1/2012,6/30/2012,,Amendment,eFILE,NO,27 Masonic St,New London,CT                                                
New London Republican Town Committee,Party Committee,Daniel Docker,"PRNT(Cost of printing, photocopying or reproducing literature)",FLIERS,Check,3/11/2012,115,4/15/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,17 Center St,New London,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,2/29/2012,6.5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,3/30/2012,6.5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,4/30/2012,6.5,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,5/31/2012,6.5,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,OFFICE(Office Supplies),Checks,Debit Card,6/21/2012,27,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,6/30/2012,6.5,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Hearst CT POST,A-NEWS(Adevertise through a newspaper),Caucus Notice,Check,4/20/2012,17.43,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Bix 26900,Lehigh Valley,PA                                                
New Milford Democratic Town Committee,Party Committee,Domain Registry of America,WEB(Costs related to accessing and having a presence on the web),domain name registration,Check,4/20/2012,60,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,2316 Delaware Ave # 266,Buffalo,NY                                                
New Milford Democratic Town Committee,Party Committee,New Milford Chamber of Commerce,Misc *(Miscellaneous expenditure for which no specific code exists),Fair Day Booth Fee,Check,6/22/2012,350,7/8/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Railroad Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,BANK OF AMERICA,"BNK(Bank fees, interest charges, or penalties)",BANK FEE,Debit Card,,6.5,1/9/2012,10/26/2011,12/31/2011,,Original,Data Entry,NO,Main Street,NEW MILFORD,CT                                                
New Milford Democratic Town Committee,Party Committee,J&J Printing,"PRNT(Cost of printing, photocopying or reproducing literature)",Election 2011 Brochure,Check,1/13/2012,675,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Howland Street,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Monthly Maintenance Fee,Debit Card,1/31/2012,6.5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main St,New Milford,CT                                                
New Milford Democratic Town Committee,Party Committee,BANK OF AMERICA,"BNK(Bank fees, interest charges, or penalties)",BANK FEE,Debit Card,,6.5,4/12/2012,10/26/2011,12/31/2011,,Amendment,Data Entry,NO,Main Street,NEW MILFORD,CT                                                
New Milford Republican Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",,Debit Card,2/10/2012,5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way,Broomfield,CO                                                
New Milford Republican Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Monthly Charge.,Debit Card,1/10/2012,5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way,Broomfield,CO                                                
New Milford Republican Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",,Debit Card,3/10/2012,5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way,Broomfield,CO                                                
New Milford Republican Town Committee,Party Committee,New Milford Chamber of Commerce,OVHD(Overhead operating costs),Village Fair Booth Chair Rental,Check,2/6/2012,4,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,11 Railroad St,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Anthony's Lake Club,FNDR *(Expenses associated with holding a committee fundraiser),Deposit - 2012 Reagan Dinner Venue,Check,5/2/2012,200,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Christopher Columbus Blvd.,Danbury,CT                                                
New Milford Republican Town Committee,Party Committee,CT Media Group,A-NEWS(Adevertise through a newspaper),Advertising - RTC Caucus,Check,2/9/2012,5.04,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,333 Main St,Danbury,CT                                                
New Milford Republican Town Committee,Party Committee,Sole,FNDR *(Expenses associated with holding a committee fundraiser),Cinco de Mayo Party,Check,5/5/2012,468.72,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,10 Railroad St,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Holiday Restaurant,FOOD(Paid directly to a vendor for food and beverage),67th State Rep Caucus,Check,5/23/2012,134.73,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,17 Veteran's Plz,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Holiday Restaurant,FOOD(Paid directly to a vendor for food and beverage),June Meeting,Check,6/4/2012,100.64,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,17 Veteran's Plz,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Sound Investment,FNDR *(Expenses associated with holding a committee fundraiser),Deposit - DJ - 2012 Reagan Dinner,Check,5/30/2012,100,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,42 Lake Avenue Ext .,Danbury,CT                                                
New Milford Republican Town Committee,Party Committee,Thomas Esposito,RCW(Reimburse committee workers),Reimbursement - Lawn Signs,Check,1/10/2012,285,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,19 Mockingbird Ln,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Click & Pledge Fees,Debit Card,4/10/2012,5,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,371 Centennial Pkwy,Louisville,CO                                                
New Milford Republican Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Click & Pledge Fees,Debit Card,5/10/2012,15.63,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,371 Centennial Pkwy,Louisville,CO                                                
New Milford Republican Town Committee,Party Committee,USPS,OVHD(Overhead operating costs),P.O. Box Rental,Check,1/20/2012,62,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,37 Main St,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,New Milford Chamber of Commerce,OVHD(Overhead operating costs),Village Fair Booth Rental,Check,2/6/2012,275,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,11 Railroad St,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,New Milford Chamber of Commerce,OVHD(Overhead operating costs),Chamber of Commerce Membership,Check,6/10/2012,160,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,11 Railroad St,New Milford,CT                                                
New Milford Republican Town Committee,Party Committee,Housatonic Publications,A-NEWS(Adevertise through a newspaper),Delegate Caucus Ad,Check,5/1/2012,33.35,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,65 Bank St,New Milford,CT                                                
Newington Democratic Town Committee,Party Committee,"Central Connecticut Communication, LLC",A-NEWS(Adevertise through a newspaper),,Check,1/8/2012,315.86,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1 Herald Sq,New Britain,CT                                                
Newington Democratic Town Committee,Party Committee,Newington Memorial Day Parade Committee,CHAR(Payment to tax exempt charitable organization),,Check,3/29/2012,25,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1120 Main St,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,USPS,POST(Postage),,Check,5/15/2012,76,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,173 Lowry Pl,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Raymond Harasymiw,RCW(Reimburse committee workers),,Check,1/10/2012,67.96,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,50 Crestview Dr,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Carol Anest,RCW(Reimburse committee workers),,Check,5/9/2012,131.6,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,30 Harding Ave,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Carol Anest,RCW(Reimburse committee workers),,Check,6/12/2012,21.95,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,30 Harding Ave,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Newington Parks and Recreation Extravaganza,CHAR(Payment to tax exempt charitable organization),,Check,3/29/2012,25,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,131 Cedar St .,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Newington Waterfall Festival,CHAR(Payment to tax exempt charitable organization),,Check,3/29/2012,50,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 310286,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Newington Friends of Football,CHAR(Payment to tax exempt charitable organization),,Check,4/30/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,37 Valley View Dr,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,"Newington Volunteer Ambulance Corps, Inc.",CHAR(Payment to tax exempt charitable organization),,Check,6/8/2012,25,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 310061,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Sliders Sports Bar,FOOD(Paid directly to a vendor for food and beverage),,Check,1/16/2012,241.24,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,197 Episcopal Rd .,Berlin,CT                                                
Newington Democratic Town Committee,Party Committee,Democratic Chairman's Club,CNTRB(Contributions to another committee),,Check,2/16/2012,100,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,410 Forest St .,East Hartford,CT                                                
Newington Democratic Town Committee,Party Committee,NHS 2012 Graduation Celebration Committee,CHAR(Payment to tax exempt charitable organization),,Check,2/21/2012,100,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,147 Hillcrest Ave .,Newington,CT                                                
Newington Democratic Town Committee,Party Committee,Peoples Bank,"BNK(Bank fees, interest charges, or penalties)",,Check,4/11/2012,28.5,7/15/2012,4/1/2012,6/30/2012,,Amendment,eFILE,NO,850 Main St,Bridgeport,CT                                                
Newington Republican Town Committee,Party Committee,NEW BRITAIN INDUSTRIAL MUSEUM,,DONATION,Check,1/12/2012,100,4/30/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,NEW BRITAIN,CT                                                
Newington Republican Town Committee,Party Committee,THE HERALD,A-NEWS(Adevertise through a newspaper),ADVERTISING,Check,2/8/2012,378,4/30/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1 HERALD SQ,NEW BRITAIN,CT                                                
Newington Republican Town Committee,Party Committee,WEBSTER BANK,"BNK(Bank fees, interest charges, or penalties)",BANK FEES,,3/31/2012,9.95,4/30/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,P.O.B. 191,WATERBURY,CT                                                
Newington Republican Town Committee,Party Committee,CENTRAL CT COMMUNICATIONS,A-NEWS(Adevertise through a newspaper),AD IN PAPER,Check,4/25/2012,27.7,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,One Herald Sq,NEW BRITAIN,Ct                                                
Newington Republican Town Committee,Party Committee,CENTRAL CT COMMUNICATIONS,A-NEWS(Adevertise through a newspaper),AD IN PAPER,Check,6/12/2012,66.18,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,One Herald Sq,NEW BRITAIN,Ct                                                
Newington Republican Town Committee,Party Committee,WEBSITE BANK,"BNK(Bank fees, interest charges, or penalties)",BANK FEES,,5/31/2012,9.95,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,P.O.B. 191,WATERBURY,CT                                                
Newington Republican Town Committee,Party Committee,FRIENDS OF FOOTBALL,CHAR(Payment to tax exempt charitable organization),DONATION,Check,6/12/2012,100,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,37 VALLEY VIEW DR,NEWINGTON,CT                                                
Newtown Democratic Town Committee,Party Committee,Shadow Graphics,FNDR *(Expenses associated with holding a committee fundraiser),Printing,Check,6/12/2012,421.15,7/7/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,3 Simm Ln,Newtown,CT                                                
